NOM ESTACIO,DATA,MAGNITUD,CONTAMINANT,UNITATS,TIPUS ESTACIO,AREA URBANA,MUNICIPI,NOM COMARCA,ALTITUD,LATITUD,LONGITUD,MITJANA_DIARIA,MAXIM_DIARI,ICQA
Vic,2023-07-11,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,38.75,82.0,A
Manlleu,2023-07-11,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.25,31.0,A
Manlleu,2023-07-11,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.25,20.0,B
Tona (Zona Esportiva),2023-07-11,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,7.416666666666667,21.0,A
Manlleu,2023-07-11,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,30.5,73.0,A
Tona (Zona Esportiva),2023-07-11,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,46.333333333333336,80.0,A
Tona (Zona Esportiva),2023-06-11,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,59.083333333333336,81.0,B
Vic,2023-06-11,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,13.125,25.0,A
Tona (Zona Esportiva),2023-06-11,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,5.875,20.0,A
Manlleu,2023-06-11,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.833333333333332,36.0,A
Manlleu,2023-06-11,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.166666666666666,20.0,A
Vic,2023-06-11,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,17.708333333333332,33.0,A
Vic,2023-06-11,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,36.75,81.0,A
Manlleu,2023-06-11,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,32.458333333333336,73.0,A
Manlleu,2023-06-11,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,18.666666666666668,38.0,A
Manlleu,2023-05-11,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,4.125,12.0,A
Manlleu,2023-05-11,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,5.583333333333333,22.0,A
Manlleu,2023-05-11,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,65.58333333333333,76.0,B
Manlleu,2023-05-11,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.458333333333334,16.0,A
Vic,2023-05-11,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,2.9166666666666665,16.0,A
Vic,2023-05-11,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,73.45833333333333,82.0,B
Vic,2023-05-11,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,8.791666666666666,20.0,A
Tona (Zona Esportiva),2023-05-11,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,1.5,4.0,A
Tona (Zona Esportiva),2023-05-11,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,73.25,80.0,B
Manlleu,2023-04-11,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.625,16.0,A
Manlleu,2023-04-11,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,43.416666666666664,67.0,A
Vic,2023-04-11,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,8.166666666666666,27.0,A
Vic,2023-04-11,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,53.041666666666664,76.0,B
Vic,2023-04-11,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.541666666666667,11.0,A
Tona (Zona Esportiva),2023-04-11,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,3.3333333333333335,10.0,A
Tona (Zona Esportiva),2023-04-11,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,66.20833333333333,77.0,B
Manlleu,2023-04-11,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.916666666666666,23.0,A
Manlleu,2023-04-11,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,5.208333333333333,12.0,A
Tona (Zona Esportiva),2023-03-11,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,73.29166666666667,79.0,B
Manlleu,2023-03-11,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,57.333333333333336,70.0,B
Manlleu,2023-03-11,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,9.541666666666666,30.0,A
Manlleu,2023-03-11,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,4.208333333333333,14.0,A
Manlleu,2023-03-11,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.958333333333334,33.0,A
Vic,2023-03-11,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,4.25,18.0,A
Vic,2023-03-11,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,71.41666666666667,80.0,B
Vic,2023-03-11,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.958333333333333,20.0,A
Tona (Zona Esportiva),2023-03-11,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,1.9583333333333333,8.0,A
Manlleu,2023-02-11,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,55.833333333333336,75.0,B
Tona (Zona Esportiva),2023-02-11,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,75.0,89.0,B
Vic,2023-02-11,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,3.6666666666666665,8.0,A
Vic,2023-02-11,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,5.791666666666667,19.0,A
Manlleu,2023-02-11,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,9.458333333333334,33.0,A
Manlleu,2023-02-11,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.125,36.0,A
Manlleu,2023-02-11,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,3.5833333333333335,7.0,A
Tona (Zona Esportiva),2023-02-11,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,2.1363636363636362,6.0,A
Vic,2023-02-11,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,70.41666666666667,82.0,B
Manlleu,2023-01-11,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.958333333333332,36.0,A
Vic,2023-01-11,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,48.291666666666664,75.0,A
Vic,2023-01-11,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,12.333333333333334,49.0,A
Tona (Zona Esportiva),2023-01-11,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,2.5,4.0,A
Tona (Zona Esportiva),2023-01-11,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,64.83333333333333,74.0,B
Vic,2023-01-11,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,9.666666666666666,28.0,A
Manlleu,2023-01-11,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,13.083333333333334,23.0,A
Manlleu,2023-01-11,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.041666666666666,21.0,B
Manlleu,2023-01-11,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,34.458333333333336,69.0,A
Manlleu,2023-10-31,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.416666666666668,55.0,B
Manlleu,2023-10-31,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,11.333333333333334,32.0,B
Manlleu,2023-10-31,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,18.5,60.0,A
Vic,2023-10-31,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,14.625,31.0,A
Vic,2023-10-31,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,29.458333333333332,66.0,A
Manlleu,2023-10-31,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,24.75,80.0,B
Tona (Zona Esportiva),2023-10-31,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,40.5,70.0,A
Vic,2023-10-31,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,9.416666666666666,18.0,A
Tona (Zona Esportiva),2023-10-31,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,5.708333333333333,10.0,A
Tona (Zona Esportiva),2023-10-30,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,5.25,28.0,A
Manlleu,2023-10-30,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,9.375,18.0,A
Manlleu,2023-10-30,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,34.291666666666664,81.0,A
Manlleu,2023-10-30,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.041666666666668,56.0,B
Tona (Zona Esportiva),2023-10-30,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,55.416666666666664,87.0,B
Vic,2023-10-30,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,13.125,36.0,A
Vic,2023-10-30,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,12.708333333333334,40.0,A
Vic,2023-10-30,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,43.75,87.0,A
Manlleu,2023-10-30,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,16.041666666666668,26.0,A
Tona (Zona Esportiva),2023-10-29,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,72.73913043478261,87.0,B
Tona (Zona Esportiva),2023-10-29,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,3.9565217391304346,11.0,A
Vic,2023-10-29,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,7.043478260869565,17.0,A
Manlleu,2023-10-29,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,14.26086956521739,39.0,A
Vic,2023-10-29,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,9.521739130434783,18.0,A
Manlleu,2023-10-29,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,14.434782608695652,30.0,A
Manlleu,2023-10-29,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,47.17391304347826,85.0,A
Manlleu,2023-10-29,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,7.3478260869565215,19.0,A
Vic,2023-10-29,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,65.47826086956522,91.0,B
Manlleu,2023-10-28,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,9.125,19.0,A
Vic,2023-10-28,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,58.375,81.0,B
Vic,2023-10-28,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,8.791666666666666,26.0,A
Tona (Zona Esportiva),2023-10-28,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,2.5,4.0,A
Manlleu,2023-10-28,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,4.291666666666667,10.0,A
Manlleu,2023-10-28,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,54.458333333333336,76.0,B
Manlleu,2023-10-28,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.5,20.0,A
Tona (Zona Esportiva),2023-10-28,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,68.91666666666667,82.0,B
Vic,2023-10-28,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,9.208333333333334,21.0,A
Tona (Zona Esportiva),2023-10-27,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,3.2083333333333335,10.0,A
Vic,2023-10-27,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,9.583333333333334,52.0,B
Tona (Zona Esportiva),2023-10-27,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,73.0,83.0,B
Vic,2023-10-27,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,63.583333333333336,83.0,B
Manlleu,2023-10-27,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,4.625,23.0,A
Manlleu,2023-10-27,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,52.416666666666664,77.0,B
Manlleu,2023-10-27,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.083333333333332,117.0,B
Manlleu,2023-10-27,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.041666666666666,41.0,B
Vic,2023-10-27,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,8.833333333333334,23.0,A
Vic,2023-10-26,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,13.375,36.0,A
Vic,2023-10-26,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,34.375,65.0,A
Vic,2023-10-26,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,14.708333333333334,31.0,A
Manlleu,2023-10-26,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,13.375,32.0,A
Tona (Zona Esportiva),2023-10-26,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,4.583333333333333,22.0,A
Manlleu,2023-10-26,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,5.125,11.0,A
Tona (Zona Esportiva),2023-10-26,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,51.75,69.0,B
Manlleu,2023-10-26,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,30.875,58.0,A
Manlleu,2023-10-26,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,16.291666666666668,33.0,A
Vic,2023-10-25,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,57.5,75.0,B
Vic,2023-10-25,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,9.541666666666666,40.0,A
Manlleu,2023-10-25,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,15.458333333333334,39.0,A
Manlleu,2023-10-25,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,41.25,64.0,A
Manlleu,2023-10-25,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,5.291666666666667,9.0,A
Manlleu,2023-10-25,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.708333333333334,21.0,A
Tona (Zona Esportiva),2023-10-25,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,66.33333333333333,75.0,B
Tona (Zona Esportiva),2023-10-25,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,3.6666666666666665,11.0,A
Vic,2023-10-25,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,8.791666666666666,24.0,A
Tona (Zona Esportiva),2023-10-24,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,2.9583333333333335,6.0,A
Tona (Zona Esportiva),2023-10-24,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,66.91666666666667,80.0,B
Manlleu,2023-10-24,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,9.833333333333334,16.0,A
Vic,2023-10-24,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,58.458333333333336,79.0,B
Manlleu,2023-10-24,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,13.333333333333334,33.0,A
Vic,2023-10-24,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,7.375,25.0,A
Vic,2023-10-24,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.791666666666667,16.0,A
Manlleu,2023-10-24,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,4.333333333333333,11.0,A
Manlleu,2023-10-24,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,42.416666666666664,74.0,A
Vic,2023-10-23,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,22.791666666666668,72.0,B
Tona (Zona Esportiva),2023-10-23,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,7.666666666666667,26.0,A
Manlleu,2023-10-23,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,7.875,23.0,A
Manlleu,2023-10-23,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,16.875,35.0,A
Manlleu,2023-10-23,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,27.708333333333332,87.0,B
Vic,2023-10-23,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,15.958333333333334,58.0,B
Vic,2023-10-23,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,59.5,87.0,B
Tona (Zona Esportiva),2023-10-23,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,67.95833333333333,89.0,B
Manlleu,2023-10-23,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,51.375,84.0,B
Manlleu,2023-10-22,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.083333333333334,22.0,A
Vic,2023-10-22,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,17.25,40.0,A
Manlleu,2023-10-22,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,14.458333333333334,34.0,A
Tona (Zona Esportiva),2023-10-22,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,7.0,13.0,A
Vic,2023-10-22,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,10.166666666666666,24.0,A
Manlleu,2023-10-22,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,5.416666666666667,10.0,A
Manlleu,2023-10-22,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,35.375,82.0,A
Vic,2023-10-22,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,37.666666666666664,88.0,A
Tona (Zona Esportiva),2023-10-22,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,48.541666666666664,88.0,A
Vic,2023-10-21,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,54.583333333333336,84.0,B
Manlleu,2023-10-21,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,3.625,8.0,A
Vic,2023-10-21,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,10.0,28.0,A
Vic,2023-10-21,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.958333333333333,11.0,A
Tona (Zona Esportiva),2023-10-21,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,4.541666666666667,12.0,A
Manlleu,2023-10-21,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,12.25,26.0,A
Manlleu,2023-10-21,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,40.0,78.0,A
Manlleu,2023-10-21,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.458333333333334,19.0,A
Tona (Zona Esportiva),2023-10-21,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,62.416666666666664,84.0,B
Vic,2023-10-20,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.166666666666667,26.0,A
Vic,2023-10-20,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,5.875,10.0,A
Manlleu,2023-10-20,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,5.5,10.0,A
Tona (Zona Esportiva),2023-10-20,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,2.4545454545454546,6.0,A
Manlleu,2023-10-20,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,1.9583333333333333,4.0,A
Vic,2023-10-20,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,68.79166666666667,84.0,B
Manlleu,2023-10-20,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,6.791666666666667,20.0,A
Manlleu,2023-10-20,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,62.041666666666664,78.0,B
Tona (Zona Esportiva),2023-10-20,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,73.22727272727273,84.0,B
Tona (Zona Esportiva),2023-10-19,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,3.0416666666666665,5.0,A
Vic,2023-10-19,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,5.625,13.0,A
Vic,2023-10-19,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,6.739130434782608,12.0,A
Manlleu,2023-10-19,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,53.81818181818182,70.0,B
Manlleu,2023-10-19,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.375,28.0,A
Manlleu,2023-10-19,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,11.181818181818182,20.0,A
Manlleu,2023-10-19,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,3.5,6.0,A
Tona (Zona Esportiva),2023-10-19,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,72.25,83.0,B
Vic,2023-10-19,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,67.125,81.0,B
Manlleu,2023-10-18,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,21.5,37.0,B
Manlleu,2023-10-18,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,37.75,69.0,A
Vic,2023-10-18,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,14.708333333333334,49.0,B
Vic,2023-10-18,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,43.958333333333336,75.0,A
Vic,2023-10-18,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,16.375,39.0,A
Tona (Zona Esportiva),2023-10-18,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,3.875,10.0,A
Tona (Zona Esportiva),2023-10-18,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,61.833333333333336,79.0,B
Manlleu,2023-10-18,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,17.125,31.0,A
Manlleu,2023-10-18,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,10.375,17.0,B
Vic,2023-10-17,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,12.625,23.0,A
Manlleu,2023-10-17,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.125,26.0,B
Manlleu,2023-10-17,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,33.75,85.0,A
Manlleu,2023-10-17,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,21.125,32.0,A
Manlleu,2023-10-17,9,PM2.5,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,11.625,19.0,B
Tona (Zona Esportiva),2023-10-17,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,53.041666666666664,89.0,B
Tona (Zona Esportiva),2023-10-17,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,7.25,16.0,A
Vic,2023-10-17,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,37.416666666666664,85.0,A
Vic,2023-10-17,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,17.708333333333332,31.0,A
Vic,2023-10-16,8,NO2,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,18.75,44.0,B
Tona (Zona Esportiva),2023-10-16,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,57.166666666666664,77.0,B
